"date";"text";"title";"permalink";"site name";"queries";"lang";"tone";"platform";"post type";"source name";"author";"screen name";"gender";"avatar";"inferred country";"inferred region";"inferred city";"inferred longitude";"inferred latitude";"inferred country population";"inferred region population";"inferred city population";"declared country";"declared region";"declared city";"declared longitude";"declared latitude";"declared country population";"declared region population";"declared city population";"twitter author id";"twitter verified author";"twitter followers";"twitter retweets";"twitter retweed of";"twitter replies";"twitter likes";"facebook author id";"facebook type";"facebook fans";"facebook likes";"facebook shares";"facebook comments";"facebook last update of the Likes / Shares / Comments";"instagram author id";"instagram followers";"instagram likes";"instagram comments";"instagram last update of the Likes / Comments";"web pagerank";"web inbound links";"web shares on twitter";"web comments";"sinaweibo author ID";"sinaweibo reposts";"sinaweibo repost of";"sinaweibo likes";"sinaweibo comments";"youtube author ID";"youtube views";"youtube likes";"youtube dislikes";"youtube comments";"youtube favourites";"youtube last update of views";"dailymotion author ID";"dailymotion views";"dailymotion comments";"dailymotion last update of views";"reviews Radarly normalized rating";"reviews platform rating";"impressions";"estimated reach";"embedded url";"media type";"media url";"image analysis_People detected";"image analysis_Gender detected";"image analysis_Object(s) and animal(s) detected";"image analysis_Logo(s) detected";"favorite";"keywords";"hashtags";"mentions";"named entities";"story";"topic";"Thématiques";"Personnalités politiques";"Attributs Harris Interactive"
"18/04/2017 08:44:25";"RT @PNerval: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/IrAVTgzdUF";"";"https://twitter.com/francaisedabord/status/854224077275496448";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"FrancoiseAndrieu";"francaisedabord";"F";"https://pbs.twimg.com/profile_images/850020171632848896/hKZuheRh_normal.jpg";"fr";"";"";"2.0";"46.0";"66627602";"";"";"xx";"";"";"";"";"1";"";"";"2649314997";"false";"122";"";"https://twitter.com/PNerval/status/854223279497805824";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/PNerval/status/854223279497805824";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"122";"9";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"PNerval";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"18/04/2017 08:41:15";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/IrAVTgzdUF";"";"https://twitter.com/PNerval/status/854223279497805824";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"Pierre Nerval";"PNerval";"M";"https://pbs.twimg.com/profile_images/647702774474539008/s85p2Yjq_normal.jpg";"fr";"Région Aquitaine";"Coutras";"-0.13333";"45.03333";"66627602";"3150890";"7682";"xx";"";"";"";"";"1";"";"";"1550211829";"false";"7899";"18";"";"3";"3";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13317";"1065";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"18/04/2017 03:07:35";"RT @languillem: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/7isBoNk1e9";"";"https://twitter.com/Andecave/status/854139309561085953";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Andécave 🇫🇷";"Andecave";"";"https://pbs.twimg.com/profile_images/851192321504927746/Rx_trEH7_normal.jpg";"fr";"Région Pays de la Loire";"Angers";"-0.55";"47.46667";"66627602";"3482594";"168279";"xx";"";"";"";"";"1";"";"";"291628337";"false";"18600";"";"https://twitter.com/languillem/status/854139130397306880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/languillem/status/854139130397306880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18600";"1488";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"languillem";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"18/04/2017 03:06:52";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/7isBoNk1e9";"";"https://twitter.com/languillem/status/854139130397306880";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"ludimi";"languillem";"";"https://pbs.twimg.com/profile_images/699232412111343617/HPd9meeh_normal.jpg";"fr";"";"";"2.0";"46.0";"66627602";"";"";"xx";"";"";"";"";"1";"";"";"904349491";"false";"4286";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4587";"366";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"18/04/2017 02:06:31";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/JustineMerieau/status/854123941656481792";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"JustineMérieau#FF";"JustineMerieau";"F";"https://pbs.twimg.com/profile_images/1733208752/PIC_0018_normal.JPG";"fr";"Région Pays de la Loire";"Pornic";"-2.08888";"47.11205";"66627602";"3482594";"12897";"xx";"";"";"";"";"1";"";"";"14159325";"false";"2526";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2526";"202";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"18/04/2017 00:13:55";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/OncleAlex/status/854095604846342145";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"OncleAlex‏  ن FF2017";"OncleAlex";"M";"https://pbs.twimg.com/profile_images/533639704726364162/9AnlWiOw_normal.jpeg";"fr";"";"";"2.0";"46.0";"66627602";"";"";"xx";"";"";"";"";"1";"";"";"1117670755";"false";"505";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"505";"40";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 23:55:35";"RT @MadBrunoMad: #Melenchon veut interdire le porc dans les écoles
https://t.co/vQQxNJaGQc";"";"https://twitter.com/romanichel35/status/854090994022854657";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"jean talu";"romanichel35";"";"https://pbs.twimg.com/profile_images/746233741396238341/Q7YRD0xU_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"97860997";"false";"1347";"";"https://twitter.com/MadBrunoMad/status/853955489251680258";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/MadBrunoMad/status/853955489251680258";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1347";"107";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"melenchon";"MadBrunoMad";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 23:51:18";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/guycrete/status/854089916002729984";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"guy crete";"guycrete";"M";"https://pbs.twimg.com/profile_images/722978164243312640/fEe8HKrd_normal.jpg";"ca";"Québec";"Montréal";"-73.58781";"45.50884";"35702707";"7730612";"3268513";"xx";"";"";"";"";"1";"";"";"1939552088";"false";"5526";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5526";"442";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 23:04:42";"RT @butman782: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/BXu4F8tcJz";"";"https://twitter.com/lilicarmen95/status/854078189106343936";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Meunier lysiane";"lilicarmen95";"F";"https://pbs.twimg.com/profile_images/850790626824261632/kSYZdN5C_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"573008418";"false";"438";"";"https://twitter.com/butman782/status/853849139091779584";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/butman782/status/853849139091779584";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"438";"35";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"butman782";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 21:16:38";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème
https://t.co/RzP8kfxK9h https://t.co/Y0Rhs1RbTg";"";"https://twitter.com/SkyFu59/status/854050990995234819";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"SkyFu";"SkyFu59";"";"https://pbs.twimg.com/profile_images/846753965970784256/zl9K8E6Z_normal.jpg";"jp";"Tōkyō";"Tokyo";"139.69171";"35.6895";"126820000";"12445327";"8336599";"xx";"";"";"";"";"1";"";"";"773900911001407488";"false";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"0";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"image";"http://pbs.twimg.com/media/C9oy16eXkAAJ_v8.jpg";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 20:41:10";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/leblanc34200/status/854042066988527618";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Leblanc";"leblanc34200";"";"https://pbs.twimg.com/profile_images/731059482306985984/TyAZGjUi_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2954691767";"false";"1940";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1940";"155";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 20:20:19";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/Viraltif/status/854036818421059584";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Vironlé Soutien MLP";"Viraltif";"";"https://pbs.twimg.com/profile_images/450304818356449280/iE8Zh4ED_normal.jpeg";"fr";"Région Nord-Pas-de-Calais";"Lille";"3.05858";"50.63297";"66627602";"4021676";"228328";"xx";"";"";"";"";"1";"";"";"1284200228";"false";"820";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"820";"65";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 18:49:50";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/4zzZgv51VU";"";"https://twitter.com/mojskiwww/status/854014047460655104";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"mojski josee";"mojskiwww";"F";"https://pbs.twimg.com/profile_images/773973505348165636/smS0P3Ud_normal.jpg";"fr";"Basse-Normandie";"";"-0.5";"49.16667";"66627602";"1461429";"";"xx";"";"";"";"";"1";"";"";"2334998173";"false";"413";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"413";"33";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 18:44:01";"#Mélenchon veut interdire le porc dans ls cantines scolaires pour qu’il n’y ait plus de problème
https://t.co/xFd0SVAEpi
#Présidentielle2017";"";"https://twitter.com/CampDuOUI2018/status/854012584101650433";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"UniNousVAINCRONS";"CampDuOUI2018";"";"https://pbs.twimg.com/profile_images/802626997268742145/MIk9g0vX_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"587187909";"false";"6988";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6988";"559";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"melenchon;presidentielle2017";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 18:43:33";"#Mélenchon veut interdire le #porc dans les cantines scolaires pour qu’il n’y ait plus de problème
https://t.co/xFd0SVAEpi
#France
#Québec";"";"https://twitter.com/CampDuOUI2018/status/854012468716326912";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"UniNousVAINCRONS";"CampDuOUI2018";"";"https://pbs.twimg.com/profile_images/802626997268742145/MIk9g0vX_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"587187909";"false";"6988";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7289";"583";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"melenchon;porc;france;quebec";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:45:07";"RT @SerrenhoD: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/sFbAADfXuw";"";"https://twitter.com/SerrenhoD/status/853997760860827649";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"SerrenhoD";"SerrenhoD";"";"https://pbs.twimg.com/profile_images/837402569593012224/HltIHdhh_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2893677401";"false";"1502";"";"https://twitter.com/SerrenhoD/status/853994146335522816";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/SerrenhoD/status/853994146335522816";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1502";"120";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"SerrenhoD";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:39:41";"RT @SerrenhoD: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/sFbAADfXuw";"";"https://twitter.com/jesuisoupas007/status/853996392460713985";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"yenamarre";"jesuisoupas007";"";"https://pbs.twimg.com/profile_images/733377884031705089/1VjGvgBz_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"3757840816";"false";"1212";"";"https://twitter.com/SerrenhoD/status/853994176110882818";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/SerrenhoD/status/853994176110882818";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1212";"96";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"SerrenhoD";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:36:14";"RT @ADeBeynac: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/VV2fU47P6V";"";"https://twitter.com/TemmermanMichel/status/853995526852837382";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"CHATEMME Michel";"TemmermanMichel";"M";"https://pbs.twimg.com/profile_images/723905297933324289/-VFwphyT_normal.jpg";"fr";"Région Centre";"Tours";"0.68333";"47.38333";"66627602";"2526919";"141621";"xx";"";"";"";"";"1";"";"";"3417784659";"false";"116";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/ADeBeynac/status/853669781127536644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"116";"9";"https://rssfla.re/1370806/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme";"";"";"";"";"";"";"no";"";"";"ADeBeynac";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:35:18";"RT @SerrenhoD: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/sFbAADfXuw";"";"https://twitter.com/Molay2014/status/853995289467867136";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Jacques de Molay";"Molay2014";"M";"https://pbs.twimg.com/profile_images/514644349980643329/x4Po9yDl_normal.jpeg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2829319957";"false";"187";"";"https://twitter.com/SerrenhoD/status/853994146335522816";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/SerrenhoD/status/853994146335522816";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"187";"14";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"SerrenhoD";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:30:52";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/sFbAADfXuw";"";"https://twitter.com/SerrenhoD/status/853994176110882818";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"SerrenhoD";"SerrenhoD";"";"https://pbs.twimg.com/profile_images/837402569593012224/HltIHdhh_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2893677401";"false";"1502";"0";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1502";"120";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:30:45";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/sFbAADfXuw";"";"https://twitter.com/SerrenhoD/status/853994146335522816";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"SerrenhoD";"SerrenhoD";"";"https://pbs.twimg.com/profile_images/837402569593012224/HltIHdhh_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2893677401";"false";"1502";"3";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2405";"192";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:22:29";"RT @57flibustier57: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/1gtMFCvu7U";"";"https://twitter.com/jeandoutais/status/853992066476642304";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"Jean";"jeandoutais";"";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"3710528536";"false";"278";"";"https://twitter.com/57flibustier57/status/853947680875302912";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/57flibustier57/status/853947680875302912";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"278";"22";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"57flibustier57";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 17:06:01";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/gJXSjTHwHx";"";"https://twitter.com/NathaliaLeHen/status/853987921606709251";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"Nathalia Le Hen";"NathaliaLeHen";"F";"https://pbs.twimg.com/profile_images/495527403385790464/Nb27efC7_normal.jpeg";"fr";"Région Île-de-France";"Paris";"2.3488";"48.85341";"66627602";"11598866";"2138551";"xx";"";"";"";"";"1";"";"";"1671349855";"false";"242";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"242";"19";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 15:56:52";"RT @butman782: Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/BXu4F8tcJz";"";"https://twitter.com/cam19dju/status/853970518361374720";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"share";"";"berne";"cam19dju";"M";"https://pbs.twimg.com/profile_images/579286483380649984/MSt2TZNU_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"299618266";"false";"41";"";"https://twitter.com/butman782/status/853849139091779584";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/butman782/status/853849139091779584";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"41";"3";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"butman782";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
"17/04/2017 15:56:47";"Mélenchon veut interdire le porc dans les cantines scolaires pour qu’il n’y ait plus de problème https://t.co/FP0BcfGWDm";"";"https://twitter.com/pascalaubrycr1/status/853970497100447745";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"negative";"Twitter";"post";"";"aubry pascal";"pascalaubrycr1";"M";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"836975493974982658";"false";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13";"1";"http://resistancerepublicaine.eu/2017/04/16/melenchon-veut-interdire-le-porc-dans-les-cantines-scolaires-pour-quil-ny-ait-plus-de-probleme/";"";"";"";"";"";"";"no";"";"";"";"";"30331516-1766-4053-808d-8c34aeec5bd3";"";"";"";""
