"date";"text";"title";"permalink";"site name";"queries";"lang";"tone";"platform";"post type";"source name";"author";"screen name";"gender";"avatar";"inferred country";"inferred region";"inferred city";"inferred longitude";"inferred latitude";"inferred country population";"inferred region population";"inferred city population";"declared country";"declared region";"declared city";"declared longitude";"declared latitude";"declared country population";"declared region population";"declared city population";"twitter author id";"twitter verified author";"twitter followers";"twitter retweets";"twitter retweed of";"twitter replies";"twitter likes";"facebook author id";"facebook type";"facebook fans";"facebook likes";"facebook shares";"facebook comments";"facebook last update of the Likes / Shares / Comments";"instagram author id";"instagram followers";"instagram likes";"instagram comments";"instagram last update of the Likes / Comments";"web pagerank";"web inbound links";"web shares on twitter";"web comments";"sinaweibo author ID";"sinaweibo reposts";"sinaweibo repost of";"sinaweibo likes";"sinaweibo comments";"youtube author ID";"youtube views";"youtube likes";"youtube dislikes";"youtube comments";"youtube favourites";"youtube last update of views";"dailymotion author ID";"dailymotion views";"dailymotion comments";"dailymotion last update of views";"reviews Radarly normalized rating";"reviews platform rating";"impressions";"estimated reach";"embedded url";"media type";"media url";"image analysis_People detected";"image analysis_Gender detected";"image analysis_Object(s) and animal(s) detected";"image analysis_Logo(s) detected";"favorite";"keywords";"hashtags";"mentions";"named entities";"story";"topic";"Thématiques";"Personnalités politiques";"Attributs Harris Interactive"
"20/04/2017 17:35:03";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/DrNjUguBtU";"";"https://twitter.com/claudeferr/status/855082393467801600";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Claude Ferre";"claudeferr";"M";"https://pbs.twimg.com/profile_images/623492431460368384/JtDFx8rv_normal.jpg";"fr";"Région Alsace";"Schiltigheim";"7.74931";"48.60749";"66627602";"1827248";"32289";"xx";"";"";"";"";"1";"";"";"3385890497";"false";"1598";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1598";"127";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 17:03:08";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/wbWAWEGXae via @1ripostelaique";"";"https://twitter.com/obstinate944/status/855074358578081792";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Jean-Pierre Laborde";"obstinate944";"M";"https://pbs.twimg.com/profile_images/1524102774/JPL_1_normal.jpg";"pf";"Îles du Vent";"";"-149.5";"-17.5";"274217";"194939";"";"xx";"";"";"";"";"1";"";"";"236689449";"false";"176";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"176";"14";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 17:01:57";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/wbWAWEGXae";"";"https://twitter.com/obstinate944/status/855074060664963074";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Jean-Pierre Laborde";"obstinate944";"M";"https://pbs.twimg.com/profile_images/1524102774/JPL_1_normal.jpg";"pf";"Îles du Vent";"";"-149.5";"-17.5";"274217";"194939";"";"xx";"";"";"";"";"1";"";"";"236689449";"false";"176";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"176";"14";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 16:18:22";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/france_stef/status/855063093935833088";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Stef de france(VPF)";"france_stef";"";"https://pbs.twimg.com/profile_images/843212918963474433/b6TrFdx1_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2830138491";"false";"872";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"872";"69";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 16:09:25";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/claudeferr/status/855060843343564800";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Claude Ferre";"claudeferr";"M";"https://pbs.twimg.com/profile_images/623492431460368384/JtDFx8rv_normal.jpg";"fr";"Région Alsace";"Schiltigheim";"7.74931";"48.60749";"66627602";"1827248";"32289";"xx";"";"";"";"";"1";"";"";"3385890497";"false";"1598";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1598";"127";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 16:05:41";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/Mwjc3CZx7N via @1ripostelaique";"";"https://twitter.com/kevin_lone/status/855059900162068480";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Kevin LONE";"kevin_lone";"M";"https://pbs.twimg.com/profile_images/556542338634219521/J5Zievs2_normal.jpeg";"fr";"";"";"2.0";"46.0";"66627602";"";"";"xx";"";"";"";"";"1";"";"";"352280876";"false";"1601";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1902";"152";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 14:40:27";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! La faillite pour tous et le communautarisme ! 
https://t.co/9ehIHvsmJp";"";"https://twitter.com/Capricorne75014/status/855038453154799616";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Pascal FORT";"Capricorne75014";"M";"https://pbs.twimg.com/profile_images/378800000543820100/3bd37a0359d426abeaec40ffa6d74103_normal.jpeg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"232669813";"false";"4768";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4768";"381";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 14:38:56";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/VgTzCrtEVM via @1ripostelaique";"";"https://twitter.com/GMenard01/status/855038072202907648";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Gerald Menard";"GMenard01";"M";"https://pbs.twimg.com/profile_images/686187794587332608/OBOtrIu__normal.jpg";"ca";"Québec";"Gatineau";"-75.70164";"45.47723";"35702707";"7730612";"242124";"xx";"";"";"";"";"1";"";"";"3150313712";"false";"1334";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1334";"106";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 13:46:35";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/ComBourdon/status/855024898095411200";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Bourdon Stephane";"ComBourdon";"M";"https://pbs.twimg.com/profile_images/378800000007489231/68d26064da5a66cd547605bccbae25f1_normal.png";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"1464139664";"false";"111";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"111";"8";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 13:30:08";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/QvjW3gtWAs";"";"https://twitter.com/EmkaMichel/status/855020756740304897";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"emka";"EmkaMichel";"M";"https://pbs.twimg.com/profile_images/484335770161782784/9CuBPI67_normal.jpeg";"fr";"Région Rhône-Alpes";"Lyon";"4.84671";"45.74846";"66627602";"6065959";"472317";"xx";"";"";"";"";"1";"";"";"584848692";"false";"2202";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2202";"176";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 13:22:21";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/greensacha1/status/855018798507806720";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Sacha Green";"greensacha1";"";"https://pbs.twimg.com/profile_images/556151195426111488/NrTEgMA7_normal.jpeg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2756853772";"false";"152";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"152";"12";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 13:13:06";"RT @androctone: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines !!!!
https://t.co/ItJZMpfGIY via @1ripostelaique";"";"https://twitter.com/mamiedoux29/status/855016468597141504";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Edith ou Mamiedoux29";"mamiedoux29";"F";"https://pbs.twimg.com/profile_images/731431819279749120/mJBDvTv0_normal.jpg";"fr";"Région Bretagne";"";"-4.0";"48.33333";"66627602";"3120288";"";"xx";"";"";"";"";"1";"";"";"2173343885";"false";"1421";"";"https://twitter.com/androctone/status/855014730808922114";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/androctone/status/855014730808922114";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1421";"113";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique;androctone";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 13:06:11";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines !!!!
https://t.co/ItJZMpfGIY via @1ripostelaique";"";"https://twitter.com/androctone/status/855014730808922114";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"Pic#Patriosphere";"androctone";"";"https://pbs.twimg.com/profile_images/813334328629403648/dliXx09b_normal.jpg";"us";"Californie";"Orange";"-117.85311";"33.78779";"323189000";"37691912";"136416";"xx";"";"";"";"";"1";"";"";"146381756";"false";"1164";"1";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1465";"117";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 11:36:23";"Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/lbFqLnOSVS via @1ripostelaique";"";"https://twitter.com/BernardDELIGAT/status/854992131789910017";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"DELIGAT bernard";"BernardDELIGAT";"M";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"493024768";"false";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 11:26:24";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/ChristianCavin/status/854989616377671680";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Christian Cavin";"ChristianCavin";"M";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"1442215668";"false";"21";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21";"1";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
"20/04/2017 11:25:37";"RT @1RiposteLaique: Le Monde confirme : avec Mélenchon, fini le porc dans les cantines ! https://t.co/hHEcd3LPzl";"";"https://twitter.com/jpapanissal/status/854989421980078080";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Polo Polo";"jpapanissal";"M";"https://pbs.twimg.com/profile_images/788054681742348288/847_z0BZ_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2913106030";"false";"213";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/1RiposteLaique/status/854980221241524224";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"213";"17";"http://ripostelaique.com/le-monde-confirme-avec-melenchon-fini-le-porc-dans-les-cantines.html";"";"";"";"";"";"";"no";"";"";"1RiposteLaique";"";"0c1f2d8f-c793-445c-9bb0-39f95e5cd039";"";"";"";""
